entidad|id_entidad|id_registro|tipo_registro|tipo_acceso|id_search|word_key|id_link|link|tramite|ministerio|time_update
Ministerio de Transportes y Comunicaciones (MTC)|13832|34211|T|B|79|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13832&id_registro=34211&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE INICIO DE ACTIVIDADES EN UNA REGION DISTINTA A LA QUE SE CONCEDIO EL REGISTRO INICIAL, DE LAS EMPRESAS ADMINISTRATIVAS Y EMPRESAS PROVEEDORAS DE ALIMENTOS|COMUNICACIÓN DE INICIO DE ACTIVIDADES EN UNA REGION DISTINTA A LA QUE SE CONCEDIO EL REGISTRO INICIAL, DE LAS EMPRESAS ADMINISTRATIVAS Y EMPRESAS PROVEEDORAS DE ALIMENTOSDirección Regional de Trabajo y Promoción del Empleo de Piura (DRTPE-PIURA)|2019-09-14 12:31:57.409247
Ministerio de Transportes y Comunicaciones (MTC)|10146|23470|T|B|79|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=23470&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE INICIO DE ACTIVIDADES O DE TRASLADO DE FARMACIAS, BOTICAS, DROGUERIAS, IMPORTADORAS Y DISTRIBUIDORAS PÚBLICOS Y NO PÚBLICOS|COMUNICACIÓN DE INICIO DE ACTIVIDADES O DE TRASLADO DE FARMACIAS, BOTICAS, DROGUERIAS, IMPORTADORAS Y DISTRIBUIDORAS PÚBLICOS Y NO PÚBLICOSGobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:31:57.410244
Ministerio de Transportes y Comunicaciones (MTC)|10166|64103|T|B|80|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10166&id_registro=64103&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE INTERPOSICIÓN DE LAS DEMANDAS LABORALES DE LOS  TRABAJADORES ANTE EL ÓRGANO JUDICIAL |COMUNICACIÓN DE INTERPOSICIÓN DE LAS DEMANDAS LABORALES DE LOS  TRABAJADORES ANTE EL ÓRGANO JUDICIAL Gobierno Regional San Martín (GORESAM)|2019-09-14 12:31:59.715693
Ministerio de Transportes y Comunicaciones (MTC)|10147|75295|T|B|80|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75295&tipo_registro=T&tipo_acceso=B|COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO U OTROS ESTABLECIMIENTOS DE DESARROLLO DE ACTIVIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORAL.|COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO U OTROS ESTABLECIMIENTOS DE DESARROLLO DE ACTIVIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORAL.Gobierno Regional de Ica (GORE-ICA)|2019-09-14 12:31:59.716691
Ministerio de Transportes y Comunicaciones (MTC)|13832|52975|T|B|80|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13832&id_registro=52975&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL. |COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL. Dirección Regional de Trabajo y Promoción del Empleo de Piura (DRTPE-PIURA)|2019-09-14 12:31:59.717687
Ministerio de Transportes y Comunicaciones (MTC)|10166|64104|T|B|80|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10166&id_registro=64104&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL. |COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL. Gobierno Regional San Martín (GORESAM)|2019-09-14 12:31:59.719694
Ministerio de Transportes y Comunicaciones (MTC)|180|73394|T|B|80|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=180&id_registro=73394&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESTAQUE DE PERSONAL DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES  DE INTERMEDIACIÓN LABORAL.|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS  Y DE DESTAQUE DE PERSONAL DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES  DE INTERMEDIACIÓN LABORAL.Gobierno Regional del Callao (GR-CALLAO)|2019-09-14 12:31:59.721679
Ministerio de Transportes y Comunicaciones (MTC)|13300|11032|T|B|80|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13300&id_registro=11032&tipo_registro=T&tipo_acceso=B|COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORAL |COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORAL Direccion Regional de Trabajo y Promoción del Empleo - Ucayali (DRTPE - UCAYALI)|2019-09-14 12:31:59.724696
Ministerio de Transportes y Comunicaciones (MTC)|14198|54600|T|B|80|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14198&id_registro=54600&tipo_registro=T&tipo_acceso=B|COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORAL|COMUNICACION DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACION LABORALDirección Regional de Trabajo y Promoción del Empleo-Cusco (DRTPE-CUSCO)|2019-09-14 12:31:59.725693
Ministerio de Transportes y Comunicaciones (MTC)|13499|35522|T|B|80|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13499&id_registro=35522&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL.|COMUNICACIÓN DE LA APERTURA DE SUCURSALES, OFICINAS, CENTROS DE TRABAJO, U OTROS ESTABLECIMIENTOS Y DE DESARROLLO DE ACTIVIDADES, DE LAS ENTIDADES QUE DESARROLLAN ACTIVIDADES DE INTERMEDIACIÓN LABORAL.DIRECCION REGIONAL DE TRABAJO Y PROMOCION DEL EMPLEO - PASCO (DRTPE-PASCO)|2019-09-14 12:31:59.726664
Ministerio de Transportes y Comunicaciones (MTC)|13832|52929|T|B|80|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13832&id_registro=52929&tipo_registro=T&tipo_acceso=B|COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIOES |COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIOES Dirección Regional de Trabajo y Promoción del Empleo de Piura (DRTPE-PIURA)|2019-09-14 12:31:59.727685
Ministerio de Transportes y Comunicaciones (MTC)|10149|98544|T|B|80|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10149&id_registro=98544&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES.|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES.Gobierno Regional de La Libertad (GRLL)|2019-09-14 12:31:59.728683
Ministerio de Transportes y Comunicaciones (MTC)|10147|75048|T|B|80|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75048&tipo_registro=T&tipo_acceso=B|COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO|COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADOGobierno Regional de Ica (GORE-ICA)|2019-09-14 12:31:59.729678
Ministerio de Transportes y Comunicaciones (MTC)|13300|10892|T|B|80|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13300&id_registro=10892&tipo_registro=T&tipo_acceso=B|COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES |COMUNICACION DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES Direccion Regional de Trabajo y Promoción del Empleo - Ucayali (DRTPE - UCAYALI)|2019-09-14 12:31:59.730676
Ministerio de Transportes y Comunicaciones (MTC)|10166|64045|T|B|80|tra%20mtc|14|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10166&id_registro=64045&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONESGobierno Regional San Martín (GORESAM)|2019-09-14 12:31:59.731675
Ministerio de Transportes y Comunicaciones (MTC)|180|73255|T|B|80|tra%20mtc|15|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=180&id_registro=73255&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES.|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS DE PRIMER GRADO, FEDERACIONES Y CONFEDERACIONES.Gobierno Regional del Callao (GR-CALLAO)|2019-09-14 12:31:59.732671
Ministerio de Transportes y Comunicaciones (MTC)|14198|54487|T|B|80|tra%20mtc|16|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14198&id_registro=54487&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS, FEDERACIONES Y CONFEDERACIONES|COMUNICACIÓN DE TRABAJADORES AMPARADOS POR EL FUERO SINDICAL, EN SINDICATOS, FEDERACIONES Y CONFEDERACIONESDirección Regional de Trabajo y Promoción del Empleo-Cusco (DRTPE-CUSCO)|2019-09-14 12:31:59.733668
Ministerio de Transportes y Comunicaciones (MTC)|12041|72872|T|B|80|tra%20mtc|17|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12041&id_registro=72872&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRABAJO DE REFACCIÓN  ACONDICIONAMIENTO (PINTURA, TARRAJEO, ETC.)|COMUNICACIÓN DE TRABAJO DE REFACCIÓN  ACONDICIONAMIENTO (PINTURA, TARRAJEO, ETC.)Municipalidad Provincial de Leoncio Prado (MPLP)|2019-09-14 12:31:59.736637
Ministerio de Transportes y Comunicaciones (MTC)|10056|51702|T|B|80|tra%20mtc|18|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10056&id_registro=51702&tipo_registro=T&tipo_acceso=B|COMUNICACION DE TRABAJOS DE REFACCION Y ACONDICIONAMIENTO|COMUNICACION DE TRABAJOS DE REFACCION Y ACONDICIONAMIENTOMunicipalidad Distrital de Chorrillos (MDCHORRILLOS)|2019-09-14 12:31:59.738643
Ministerio de Transportes y Comunicaciones (MTC)|13339|80374|T|B|80|tra%20mtc|19|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13339&id_registro=80374&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DE TRANSFERENCIA O EXTINCIÓN DE TITULARIDAD DE VEHÍCULO HABILITADO|COMUNICACIÓN DE TRANSFERENCIA O EXTINCIÓN DE TITULARIDAD DE VEHÍCULO HABILITADOMunicipalidad Distrital de Pataz (MD-PATAZ)|2019-09-14 12:31:59.741622
Ministerio de Transportes y Comunicaciones (MTC)|10147|75038|T|B|80|tra%20mtc|20|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10147&id_registro=75038&tipo_registro=T&tipo_acceso=B|COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO|COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTOGobierno Regional de Ica (GORE-ICA)|2019-09-14 12:31:59.742633
Ministerio de Transportes y Comunicaciones (MTC)|13832|34436|T|B|80|tra%20mtc|21|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13832&id_registro=34436&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DEL NUMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESCENCIALES DURANTE LA HUELGA|COMUNICACIÓN DEL NUMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESCENCIALES DURANTE LA HUELGADirección Regional de Trabajo y Promoción del Empleo de Piura (DRTPE-PIURA)|2019-09-14 12:31:59.744615
Ministerio de Transportes y Comunicaciones (MTC)|10166|64040|T|B|80|tra%20mtc|22|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10166&id_registro=64040&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES Y DE LAS ACTIVIDADES INDISPENSABLES DURANTE LA HUELGA.|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES Y DE LAS ACTIVIDADES INDISPENSABLES DURANTE LA HUELGA.Gobierno Regional San Martín (GORESAM)|2019-09-14 12:31:59.745612
Ministerio de Transportes y Comunicaciones (MTC)|10149|98537|T|B|80|tra%20mtc|23|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10149&id_registro=98537&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE  LA HUELGA.|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE  LA HUELGA.Gobierno Regional de La Libertad (GRLL)|2019-09-14 12:31:59.746610
Ministerio de Transportes y Comunicaciones (MTC)|13300|10883|T|B|80|tra%20mtc|24|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=13300&id_registro=10883&tipo_registro=T&tipo_acceso=B|COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE LA HUELGA. |COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE LA HUELGA. Direccion Regional de Trabajo y Promoción del Empleo - Ucayali (DRTPE - UCAYALI)|2019-09-14 12:31:59.747607
Ministerio de Transportes y Comunicaciones (MTC)|10146|24510|T|B|80|tra%20mtc|25|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10146&id_registro=24510&tipo_registro=T&tipo_acceso=B|COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE LA HUELGA.|COMUNICACION DEL NUMERO Y OCUPACION DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, DURANTE LA HUELGA.Gobierno Regional de Huánuco (GOREHCO)|2019-09-14 12:31:59.748605
Ministerio de Transportes y Comunicaciones (MTC)|14198|54472|T|B|80|tra%20mtc|26|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=14198&id_registro=54472&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, Y DE LAS ACTIVIDADES INDISPENSABLES DURANTE LA HUELGA|COMUNICACIÓN DEL NÚMERO Y OCUPACIÓN DE LOS TRABAJADORES NECESARIOS PARA EL MANTENIMIENTO DE LOS SERVICIOS ESENCIALES, Y DE LAS ACTIVIDADES INDISPENSABLES DURANTE LA HUELGADirección Regional de Trabajo y Promoción del Empleo-Cusco (DRTPE-CUSCO)|2019-09-14 12:31:59.749602
Ministerio de Transportes y Comunicaciones (MTC)|12139|37760|T|B|80|tra%20mtc|27|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12139&id_registro=37760&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA DEJAR DE PRESTAR SERVICIO DE TRANSPORTE DE PASAJEROS|COMUNICACIÓN PARA DEJAR DE PRESTAR SERVICIO DE TRANSPORTE DE PASAJEROSMunicipalidad Provincial General Sánchez Cerro (MPGSC-OMATE)|2019-09-14 12:31:59.751595
Ministerio de Transportes y Comunicaciones (MTC)|10078|23811|T|B|80|tra%20mtc|28|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10078&id_registro=23811&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA INSTALACIONES DOMICILIARIAS: TELEFÓNICAS, TV POR CABLE, FIBRA ÓPTICA Y OTRAS CONEXAS (ACOMETIDAS)|COMUNICACIÓN PARA INSTALACIONES DOMICILIARIAS: TELEFÓNICAS, TV POR CABLE, FIBRA ÓPTICA Y OTRAS CONEXAS (ACOMETIDAS)Municipalidad Distrital de San Borja (MDSANBORJA)|2019-09-14 12:31:59.753592
Ministerio de Transportes y Comunicaciones (MTC)|10124|16790|T|B|80|tra%20mtc|29|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10124&id_registro=16790&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA LOS TRABAJOS DE REFACCIÓN ACONDICCIONAMIENTO  |COMUNICACIÓN PARA LOS TRABAJOS DE REFACCIÓN ACONDICCIONAMIENTO  Municipalidad Distrital de Villa María del Triunfo (MVMT)|2019-09-14 12:31:59.757582
Ministerio de Transportes y Comunicaciones (MTC)|11318|24663|T|B|80|tra%20mtc|30|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11318&id_registro=24663&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA TRABAJOS DE REFACCION Y ACONDICIONAMIENTO|COMUNICACIÓN PARA TRABAJOS DE REFACCION Y ACONDICIONAMIENTOMunicipalidad Distrital de Salaverry (MDS)|2019-09-14 12:31:59.759600
Ministerio de Transportes y Comunicaciones (MTC)|10055|33493|T|B|80|tra%20mtc|31|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10055&id_registro=33493&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA TRABAJOS DE REFACCIÓN Y ACONDICIONAMIENTO |COMUNICACIÓN PARA TRABAJOS DE REFACCIÓN Y ACONDICIONAMIENTO Municipalidad Distrital de Chaclacayo (MDCH)|2019-09-14 12:31:59.760597
Ministerio de Transportes y Comunicaciones (MTC)|11078|51646|T|B|81|tra%20mtc|2|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11078&id_registro=51646&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN PARA TRABAJOS DE REFACCIÓN Y ACONDICIONAMIENTO|COMUNICACIÓN PARA TRABAJOS DE REFACCIÓN Y ACONDICIONAMIENTOMunicipalidad Distrital de Pueblo Nuevo - Chincha (MDPN)|2019-09-14 12:32:02.282879
Ministerio de Transportes y Comunicaciones (MTC)|10331|70598|T|B|81|tra%20mtc|3|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10331&id_registro=70598&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN POR LA EJECUCIÓN DE OBRAS PUBLICAS QUE REQUIERAN  DESVÍOS DE TRANSITO VEHICULAR|COMUNICACIÓN POR LA EJECUCIÓN DE OBRAS PUBLICAS QUE REQUIERAN  DESVÍOS DE TRANSITO VEHICULARMunicipalidad Distrital de Buenos Aires - SAN MARTIN (MDBA)|2019-09-14 12:32:02.284874
Ministerio de Transportes y Comunicaciones (MTC)|12217|66646|T|B|81|tra%20mtc|4|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12217&id_registro=66646&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN POR LA EJECUCIÓN DE OBRAS PUBLICAS QUE REQUIERAN DESVÍOS DE TRANSITO VEHICULAR|COMUNICACIÓN POR LA EJECUCIÓN DE OBRAS PUBLICAS QUE REQUIERAN DESVÍOS DE TRANSITO VEHICULARMunicipalidad Provincial de Picota (MP-PICOTA)|2019-09-14 12:32:02.286869
Ministerio de Transportes y Comunicaciones (MTC)|10314|41646|T|B|81|tra%20mtc|5|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10314&id_registro=41646&tipo_registro=T&tipo_acceso=B|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIA|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIAMunicipalidad Distrital de Barranquita (MDBARANQUITA)|2019-09-14 12:32:02.289862
Ministerio de Transportes y Comunicaciones (MTC)|12196|45604|T|B|81|tra%20mtc|6|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12196&id_registro=45604&tipo_registro=T&tipo_acceso=B|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIA|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIAMunicipalidad Distrital de Habana (MD-HABANA)|2019-09-14 12:32:02.292858
Ministerio de Transportes y Comunicaciones (MTC)|10337|46449|T|B|81|tra%20mtc|7|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10337&id_registro=46449&tipo_registro=T&tipo_acceso=B|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIA|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIAMunicipalidad Distrital de Shamboyacu (MDSHAMBOYACU)|2019-09-14 12:32:02.294850
Ministerio de Transportes y Comunicaciones (MTC)|11438|34799|T|B|81|tra%20mtc|8|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11438&id_registro=34799&tipo_registro=T&tipo_acceso=B|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIA|COMUNICACION POR LA REALIZACION DE TRABAJOS DE EMERGENCIAMunicipalidad Distrital de Tucume (MDT)|2019-09-14 12:32:02.296842
Ministerio de Transportes y Comunicaciones (MTC)|10331|70597|T|B|81|tra%20mtc|9|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=10331&id_registro=70597&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN POR LA REALIZACIÓN DE TRABAJOS DE EMERGENCIA|COMUNICACIÓN POR LA REALIZACIÓN DE TRABAJOS DE EMERGENCIAMunicipalidad Distrital de Buenos Aires - SAN MARTIN (MDBA)|2019-09-14 12:32:02.298836
Ministerio de Transportes y Comunicaciones (MTC)|12217|66645|T|B|81|tra%20mtc|10|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=12217&id_registro=66645&tipo_registro=T&tipo_acceso=B|COMUNICACIÓN POR LA REALIZACIÓN DE TRABAJOS DE EMERGENCIA|COMUNICACIÓN POR LA REALIZACIÓN DE TRABAJOS DE EMERGENCIAMunicipalidad Provincial de Picota (MP-PICOTA)|2019-09-14 12:32:02.299834
Ministerio de Transportes y Comunicaciones (MTC)|11379|8868|T|B|81|tra%20mtc|11|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11379&id_registro=8868&tipo_registro=T&tipo_acceso=B|COMUNICACIONES POR RADIO TRANSMISOR|COMUNICACIONES POR RADIO TRANSMISORMunicipalidad Provincial de Santiago de Chuco (MPSCH)|2019-09-14 12:32:02.301828
Ministerio de Transportes y Comunicaciones (MTC)|1313|20888|T|B|81|tra%20mtc|12|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=1313&id_registro=20888&tipo_registro=T&tipo_acceso=B|CON MODIFICACIÓN FÍSICA, UBICADOS EN ZONA REGULAR|CON MODIFICACIÓN FÍSICA, UBICADOS EN ZONA REGULARMunicipalidad Provincial de Trujillo (MPTRUJILLO)|2019-09-14 12:32:02.302825
Ministerio de Transportes y Comunicaciones (MTC)|11422|58531|T|B|81|tra%20mtc|13|https://www.tramites.gob.pe/buscador/psce_reg_accion.aspx?id_entidad=11422&id_registro=58531&tipo_registro=T&tipo_acceso=B|CON VARIACIONES QUE NO SE CONSIDEREN SUSTANCIALES|CON VARIACIONES QUE NO SE CONSIDEREN SUSTANCIALESMunicipalidad Provincial de Ferreñafe (MPFERREÑAFE)|2019-09-14 12:32:02.303822
